Sidebar,Sectie,Slide,Naam,Key,Minimumwaarde,Maximumwaarde,Standaardwaarde,Eenheid,KM_stable_Alblasserdam_40,KM_stable_Dordrecht_40,KM_stable_Hardinxveld-Giessendam_40,KM_stable_Hendrik-Ido-Ambacht_40,KM_stable_Papendrecht_40,KM_stable_Sliedrecht_40,KM_stable_Zwijndrecht_40,KM_stable_Alblasserdam_50,KM_stable_Dordrecht_50,KM_stable_Hardinxveld-Giessendam_50,KM_stable_Hendrik-Ido-Ambacht_50,KM_stable_Papendrecht_50,KM_stable_Sliedrecht_50,KM_stable_Zwijndrecht_50
Vraag,Energievraag industrie,Aluminium,Carbothermische reductie,industry_aluminium_carbothermalreduction_electricity_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Aluminium,Elektrolyse BAT,industry_aluminium_electrolysis_bat_electricity_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Aluminium,Elektrolyse,industry_aluminium_electrolysis_current_electricity_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Aluminium,Aluminium,industry_aluminium_production,0.0,2000.0,20.0,%,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0
Vraag,Energievraag industrie,Aluminium,Smeltoven (recycling),industry_aluminium_smeltoven_electricity_share,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Vraag,Energievraag industrie,Kunstmest,Power-to-heat boiler voor H<sub>2</sub> en gasketels,capacity_of_industry_chemicals_fertilizers_flexibility_p2h_electricity,0.0,10000.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Ammoniak,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_ammonia_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Ammoniak,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_ammonia_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Biokerosine,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_bio_kerosene_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Bio-olie,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_bio_oil_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Biodiesel,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_biodiesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Bionafta,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_bionaphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Olie,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_crude_oil_input_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Diesel,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_diesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Elektriciteit,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_electricity_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Benzine,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_gasoline_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Groen gas,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_greengas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Groen gas,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_greengas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Zware stookolie,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_heavy_fuel_oil_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Waterstof,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Waterstof,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Kerosine,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_kerosene_output_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Verliezen,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_loss_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,LPG,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_lpg_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Methanol,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_methanol_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Methanol,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_methanol_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Nafta,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_naphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Aardgas,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_natural_gas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Aardgas,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_natural_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Niet-gedefinieerd,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_not_defined_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Niet-gedefinieerd,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_not_defined_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Raffinagegas,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_refinery_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Stoomnet,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_steam_hot_water_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Vraag voor transformatie,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_total_demand,0.0,68.1781011831203,0.0,PJ,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Afval,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_waste_mix_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Biomassa,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_wood_pellets_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Kolenketel,external_coupling_industry_chemical_fertilizers_burner_coal_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Olieketel,external_coupling_industry_chemical_fertilizers_burner_crude_oil_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Waterstofketel,external_coupling_industry_chemical_fertilizers_burner_hydrogen_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Gasketel,external_coupling_industry_chemical_fertilizers_burner_network_gas_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Biomassaketel,external_coupling_industry_chemical_fertilizers_burner_wood_pellets_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Vraag energetisch naar elektriciteit,external_coupling_industry_chemical_fertilizers_electricity,0.0,99900.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Ammoniak,external_coupling_industry_chemical_fertilizers_non_energetic_ammonia_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Kolen,external_coupling_industry_chemical_fertilizers_non_energetic_coal_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Olie,external_coupling_industry_chemical_fertilizers_non_energetic_crude_oil_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Waterstof,external_coupling_industry_chemical_fertilizers_non_energetic_hydrogen_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Netwerkgas,external_coupling_industry_chemical_fertilizers_non_energetic_network_gas_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Biomassa,external_coupling_industry_chemical_fertilizers_non_energetic_wood_pellets_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Power-to-heat boiler voor H2 en gasketels,external_coupling_industry_chemical_fertilizers_p2h_capacity,0.0,68.1781011831203,0.0,MW,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Potentie van restwarmte,external_coupling_industry_chemical_fertilizers_residual_heat_share,0.0,100.0,7.000000000000001,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Stoomnet,external_coupling_industry_chemical_fertilizers_steam_hot_water_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Vraag energetisch (excl. elektriciteit),external_coupling_industry_chemical_fertilizers_total_excluding_electricity,0.0,99900.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Vraag energetisch naar warmte in productie,external_coupling_industry_chemical_fertilizers_total_useable_heat_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Kunstmest,Kolenketel,industry_chemicals_fertilizers_burner_coal_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Olieketel,industry_chemicals_fertilizers_burner_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Waterstofketel,industry_chemicals_fertilizers_burner_hydrogen_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Gasketel,industry_chemicals_fertilizers_burner_network_gas_share,0.0,100.0,78.7,%,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,,78.7,78.7,78.7,78.7,78.7
Vraag,Energievraag industrie,Kunstmest,Biomassaketel,industry_chemicals_fertilizers_burner_wood_pellets_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Centrale NH<sub>3</sub> import,industry_chemicals_fertilizers_central_ammonia_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Lokale NH<sub>3</sub> (centraal waterstofnetwerk),industry_chemicals_fertilizers_local_ammonia_central_hydrogen_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Lokale NH<sub>3</sub> (stoomreforming van aardgas),industry_chemicals_fertilizers_local_ammonia_local_hydrogen_share,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Vraag,Energievraag industrie,Kunstmest,Stoomnet,industry_final_demand_for_chemical_fertilizers_steam_hot_water_share,0.0,100.0,21.3,%,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,,21.3,21.3,21.3,21.3,21.3
Vraag,Energievraag industrie,Kunstmest,Grootte,industry_useful_demand_for_chemical_fertilizers,0.0,1000.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Elektriciteit,industry_useful_demand_for_chemical_fertilizers_electricity_efficiency,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Kunstmest,Warmte,industry_useful_demand_for_chemical_fertilizers_useable_heat_efficiency,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag industrie,Chemie,Power-to-heat boiler voor H<sub>2</sub> en gasketels,capacity_of_industry_chemicals_other_flexibility_p2h_electricity,0.0,10000.0,0.0,MW,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Ammoniak,external_coupling_energy_chemical_other_transformation_external_coupling_node_ammonia_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Ammoniak,external_coupling_energy_chemical_other_transformation_external_coupling_node_ammonia_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Biokerosine,external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_kerosene_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Bio-olie,external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_oil_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Biodiesel,external_coupling_energy_chemical_other_transformation_external_coupling_node_biodiesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Bionafta,external_coupling_energy_chemical_other_transformation_external_coupling_node_bionaphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Olie,external_coupling_energy_chemical_other_transformation_external_coupling_node_crude_oil_input_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Diesel,external_coupling_energy_chemical_other_transformation_external_coupling_node_diesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Elektriciteit,external_coupling_energy_chemical_other_transformation_external_coupling_node_electricity_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Benzine,external_coupling_energy_chemical_other_transformation_external_coupling_node_gasoline_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Groen gas,external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Groen gas,external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Zware stookolie,external_coupling_energy_chemical_other_transformation_external_coupling_node_heavy_fuel_oil_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Waterstof,external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Waterstof,external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Kerosine,external_coupling_energy_chemical_other_transformation_external_coupling_node_kerosene_output_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Verliezen,external_coupling_energy_chemical_other_transformation_external_coupling_node_loss_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,LPG,external_coupling_energy_chemical_other_transformation_external_coupling_node_lpg_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Methanol,external_coupling_energy_chemical_other_transformation_external_coupling_node_methanol_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Methanol,external_coupling_energy_chemical_other_transformation_external_coupling_node_methanol_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Nafta,external_coupling_energy_chemical_other_transformation_external_coupling_node_naphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Aardgas,external_coupling_energy_chemical_other_transformation_external_coupling_node_natural_gas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Aardgas,external_coupling_energy_chemical_other_transformation_external_coupling_node_natural_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Niet-gedefinieerd,external_coupling_energy_chemical_other_transformation_external_coupling_node_not_defined_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Niet-gedefinieerd,external_coupling_energy_chemical_other_transformation_external_coupling_node_not_defined_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Raffinagegas,external_coupling_energy_chemical_other_transformation_external_coupling_node_refinery_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Stoomnet,external_coupling_energy_chemical_other_transformation_external_coupling_node_steam_hot_water_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Vraag voor transformatie,external_coupling_energy_chemical_other_transformation_external_coupling_node_total_demand,0.0,68.1781011831203,0.0,PJ,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Afval,external_coupling_energy_chemical_other_transformation_external_coupling_node_waste_mix_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Biomassa,external_coupling_energy_chemical_other_transformation_external_coupling_node_wood_pellets_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Bionaftaketel,external_coupling_industry_chemical_other_burner_bionaphtha_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Kolenketel,external_coupling_industry_chemical_other_burner_coal_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Olieketel,external_coupling_industry_chemical_other_burner_crude_oil_share,0.0,100.0,50.09761516550053,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Waterstofketel,external_coupling_industry_chemical_other_burner_hydrogen_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Naftaketel,external_coupling_industry_chemical_other_burner_naphtha_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Gasketel,external_coupling_industry_chemical_other_burner_network_gas_share,0.0,100.0,21.544484862600598,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Biomassaketel,external_coupling_industry_chemical_other_burner_wood_pellets_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Vraag energetisch naar elektriciteit,external_coupling_industry_chemical_other_electricity,0.0,99900.0,100.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Elektrische boiler,external_coupling_industry_chemical_other_heater_electricity_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Warmtepomp,external_coupling_industry_chemical_other_heatpump_water_water_electricity_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag industrie,Chemie,Bionafta,external_coupling_industry_chemical_other_non_energetic_bionaphtha_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
